Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-01-18,0.01490255896635599,0.041054334114952136,0.0,0.031162307643445006,0.11606541206378512,0.42112944394914575,2021-01-18
2021-01-18,0.00010055646400155939,5.417160015168048e-05,0.10838740687334775,3.8545550516008896e-05,0.11050809581437444,0.08235294117647059,2021-01-18
2021-01-18,0.0,0.0,0.0,0.0,,,2021-01-18
2021-01-18,0.016516103457950244,0.03323040729304514,0.0,0.034848127581052345,0.2239075005591755,0.3075710908960676,2021-01-18
2021-01-18,0.00027764504223416986,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-18
2021-01-18,2.8119409390481313e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-18
2021-01-19,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-19
2021-01-19,6.224490622358971e-05,9.286560026002368e-05,0.07245854361932227,1.3569607069411294e-05,0.04253055464300724,0.22807017543859648,2021-01-19
2021-01-19,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-19
2021-01-19,3.4671504782438126e-05,1.547760004333728e-05,0.040134583032924775,8.849743740920409e-06,0.022447715729081028,0.06824146981627296,2021-01-19
2021-01-19,0.0,0.0,0.3733477529440038,3.952885537611116e-05,0.07689708034469095,0.29946839929119906,2021-01-19
2021-01-19,0.27506142361926644,0.6202106501365898,0.0,0.5786682236971359,0.20908146433357946,0.3446886448098315,2021-01-19
2021-01-19,2.9120423964252494e-06,0.0,0.0032444124008651765,9.833048601022676e-07,0.03557469922291216,0.0,2021-01-19
2021-01-19,0.00034516802530128036,0.0003637236010184261,0.3501562124489305,0.00016362192872101735,0.43592690495345365,0.16108621144213023,2021-01-19
2021-01-19,3.9312572351740864e-05,0.000193470000541716,0.04253785147801009,1.0423031517084037e-05,0.01967188993333029,0.7523148148148149,2021-01-19
2021-01-19,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-19
2021-01-19,0.008801102135245986,0.012761281235731588,0.0,0.018695575305124414,0.1990246066749307,0.22165353516553962,2021-01-19
2021-01-19,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-19
2021-01-19,0.015008575509850847,0.04160378891649061,0.0,0.031377454746835384,0.11689109937252776,0.42375111412928146,2021-01-19
2021-01-19,0.00010055646400155939,5.417160015168048e-05,0.10838740687334775,3.8545550516008896e-05,0.11050809581437444,0.08235294117647059,2021-01-19
2021-01-19,0.0,0.0,0.0,0.0,,,2021-01-19
2021-01-19,0.01661675092327669,0.03329231769321849,0.0,0.03506406132833081,0.22527197023909948,0.3062776904583267,2021-01-19
2021-01-19,0.0002781000488586113,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-19
2021-01-19,2.8119409390481313e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-19
2021-01-20,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-20
2021-01-20,6.224490622358971e-05,9.286560026002368e-05,0.0734198509973564,1.1996319293247666e-05,0.04253055464300724,0.22807017543859648,2021-01-20
2021-01-20,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-20
2021-01-20,3.4671504782438126e-05,1.547760004333728e-05,0.040975726988704636,7.473116936777234e-06,0.022447715729081028,0.06824146981627296,2021-01-20
2021-01-20,0.0,0.0,0.3733477529440038,4.18887870403566e-05,0.07716960396079735,0.2984108298999411,2021-01-20
2021-01-20,0.27825202107117475,0.6330725357726031,0.0,0.5852365035016469,0.21150672185812186,0.34780241164023584,2021-01-20
2021-01-20,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-20
2021-01-20,0.00034990009419547135,0.00041015640114843793,0.3597692862292718,0.00015693545567232192,0.4419032295138491,0.17919375812743824,2021-01-20
2021-01-20,3.9312572351740864e-05,0.000193470000541716,0.04289834174477289,9.833048601022677e-06,0.01967188993333029,0.7523148148148149,2021-01-20
2021-01-20,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-20
2021-01-20,0.008883458334269888,0.012931534836208299,0.0,0.018869226943418475,0.20088697684926746,0.22252840123336642,2021-01-20
2021-01-20,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-20
2021-01-20,0.015159273703865854,0.042315758518484126,0.0,0.03168503250707537,0.11806478021654301,0.4267182125426965,2021-01-20
2021-01-20,0.00010237649049932517,5.417160015168048e-05,0.11187214611872145,3.677560176782481e-05,0.11250824234495134,0.0808888888888889,2021-01-20
2021-01-20,0.0,0.0,0.0,0.0,,,2021-01-20
2021-01-20,0.016733505623108366,0.03363282489417191,0.0,0.03530772427266415,0.2268548044157202,0.3072513894780348,2021-01-20
2021-01-20,0.0002789190607826059,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-20
2021-01-20,2.8119409390481313e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-20
2021-01-21,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-21
2021-01-21,6.224490622358971e-05,9.286560026002368e-05,0.0734198509973564,1.1996319293247666e-05,0.04253055464300724,0.22807017543859648,2021-01-21
2021-01-21,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-21
2021-01-21,3.4762506107326414e-05,1.547760004333728e-05,0.041576544099975965,6.68647304869542e-06,0.022506633618133733,0.06806282722513089,2021-01-21
2021-01-21,0.0,0.0,0.3782744532564287,3.559563593570209e-05,0.07737399667287717,0.29762254182565306,2021-01-21
2021-01-21,0.2813798276089101,0.6418483349971754,0.0,0.5917729242286908,0.21388425034778413,0.3487039790222704,2021-01-21
2021-01-21,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-21
2021-01-21,0.0003531761418914498,0.0004565892012784498,0.3644556596971882,0.00015516550692413783,0.44604068497873817,0.1976294769389333,2021-01-21
2021-01-21,3.9312572351740864e-05,0.000193470000541716,0.04289834174477289,9.833048601022677e-06,0.01967188993333029,0.7523148148148149,2021-01-21
2021-01-21,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-21
2021-01-21,0.008950071304088116,0.01309404963666334,0.0,0.01900905289452502,0.20239333592950454,0.223647954774227,2021-01-21
2021-01-21,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-21
2021-01-21,0.015308151871383095,0.043004511720412635,0.0,0.03198926703079101,0.11922428617113781,0.42944613866447906,2021-01-21
2021-01-21,0.00010592554216996845,5.417160015168048e-05,0.11235279980773852,4.3658735788540686e-05,0.11640852807957633,0.0781786941580756,2021-01-21
2021-01-21,0.0,0.0,0.0,0.0,,,2021-01-21
2021-01-21,0.01683843015070456,0.03398880969516867,0.0,0.035525427968690786,0.22827725788855235,0.3085686491744805,2021-01-21
2021-01-21,0.0002800110766812654,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-21
2021-01-21,2.8210410715369605e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-21
2021-01-22,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-22
2021-01-22,6.224490622358971e-05,9.286560026002368e-05,0.07510213890891612,9.243065684961316e-06,0.04253055464300724,0.22807017543859648,2021-01-22
2021-01-22,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-22
2021-01-22,3.4762506107326414e-05,1.547760004333728e-05,0.041576544099975965,6.68647304869542e-06,0.022506633618133733,0.06806282722513089,2021-01-22
2021-01-22,0.0,0.0,0.3782744532564287,3.6972262739845266e-05,0.07753296878227257,0.29701230228471004,2021-01-22
2021-01-22,0.28475734178213896,0.6515295738242829,0.0,0.5988259733292324,0.216451588216738,0.3497652402117376,2021-01-22
2021-01-22,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-22
2021-01-22,0.0003553601736887687,0.0004565892012784498,0.3721461187214612,0.0001472990680433197,0.44879898862199746,0.19641485275288093,2021-01-22
2021-01-22,3.9312572351740864e-05,0.000193470000541716,0.04289834174477289,9.833048601022677e-06,0.01967188993333029,0.7523148148148149,2021-01-22
2021-01-22,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-22
2021-01-22,0.009028787450116486,0.013186915236923363,0.0,0.019176804703658467,0.20417339140000326,0.22327044025157233,2021-01-22
2021-01-22,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-22
2021-01-22,0.015442833832217763,0.04355396652195111,0.0,0.03226636234036783,0.12027322798825288,0.4311398417197509,2021-01-22
2021-01-22,0.00010856458059172883,5.417160015168048e-05,0.11463590483056957,4.562534550874522e-05,0.11930874054891284,0.07627829002514669,2021-01-22
2021-01-22,0.0,0.0,0.0,0.0,,,2021-01-22
2021-01-22,0.016911322211940083,0.03450730929662047,0.0,0.0356697771221538,0.22926544976343402,0.3119255687810758,2021-01-22
2021-01-22,0.00028119409390481314,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-22
2021-01-22,2.8210410715369605e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-22
2021-01-23,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-23
2021-01-23,6.242690887336629e-05,9.286560026002368e-05,0.07510213890891612,9.636387629002224e-06,0.042654912989916624,0.2274052478134111,2021-01-23
2021-01-23,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-23
2021-01-23,3.48535074322147e-05,1.547760004333728e-05,0.041576544099975965,6.883134020715874e-06,0.02256555150718644,0.06788511749347259,2021-01-23
2021-01-23,0.0,0.0,0.3828406633020908,3.2449060383374835e-05,0.07789633360374779,0.29941690962099127,2021-01-23
2021-01-23,0.28753251818593223,0.6610715142510003,0.0,0.6045808633534668,0.21856107321341367,0.3514624395344804,2021-01-23
2021-01-23,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-23
2021-01-23,0.0003580902134354174,0.0004798056013434557,0.38380197068012495,0.00013353280000188796,0.45224686817607174,0.2048284625158831,2021-01-23
2021-01-23,3.9312572351740864e-05,0.000193470000541716,0.04373948570055275,8.456421796879501e-06,0.01967188993333029,0.7523148148148149,2021-01-23
2021-01-23,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-23
2021-01-23,0.00908975833779164,0.013279780837183387,0.0,0.019306207623247924,0.20555216268929133,0.22333460144564804,2021-01-23
2021-01-23,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-23
2021-01-23,0.015561772563846756,0.04414211532359793,0.0,0.03250845199692501,0.12119955701188088,0.4336222120861256,2021-01-23
2021-01-23,0.00011320564816103157,5.417160015168048e-05,0.11535688536409516,5.447508924966563e-05,0.124409114201884,0.07315112540192927,2021-01-23
2021-01-23,0.0,0.0,0.0,0.0,,,2021-01-23
2021-01-23,0.017009512641494546,0.03471625689720552,0.0,0.03587666446471932,0.23059660960487888,0.3120027820132146,2021-01-23
2021-01-23,0.0002817401018541429,0.0004798056013434557,0.0,0.0,0.0,0.0,2021-01-23
2021-01-23,2.8210410715369605e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-23
2021-01-24,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-24
2021-01-24,6.242690887336629e-05,9.286560026002368e-05,0.07510213890891612,9.636387629002224e-06,0.042654912989916624,0.2274052478134111,2021-01-24
2021-01-24,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-24
2021-01-24,3.48535074322147e-05,1.547760004333728e-05,0.041576544099975965,6.883134020715874e-06,0.02256555150718644,0.06788511749347259,2021-01-24
2021-01-24,0.0,0.0,0.3828406633020908,3.89388724600498e-05,0.07864577354804038,0.29656367311579557,2021-01-24
2021-01-24,0.29004233472635127,0.6653355930629397,0.0,0.6098964127662077,0.2204688511583348,0.35066854248451323,2021-01-24
2021-01-24,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-24
2021-01-24,0.00036091125450695436,0.00048754440136512437,0.39365537130497474,0.00012330642945682438,0.4558096770486151,0.2065052950075643,2021-01-24
2021-01-24,3.9312572351740864e-05,0.000193470000541716,0.04373948570055275,8.456421796879501e-06,0.01967188993333029,0.7523148148148149,2021-01-24
2021-01-24,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-24
2021-01-24,0.00912916191146827,0.013388124037486748,0.0,0.019388608570524494,0.20644321935833868,0.22418485032745541,2021-01-24
2021-01-24,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-24
2021-01-24,0.015670519147088263,0.044149854123619596,0.0,0.032743265197517434,0.12204650665475422,0.43068855581558757,2021-01-24
2021-01-24,0.000117118705131228,5.417160015168048e-05,0.11992309540975726,5.5458394109767895e-05,0.12870942924262435,0.0707070707070707,2021-01-24
2021-01-24,0.0,0.0,0.0,0.0,,,2021-01-24
2021-01-24,0.017081949696105624,0.03505676409815894,0.0,0.0360245535156787,0.2315786329911533,0.31372695260267114,2021-01-24
2021-01-24,0.0002832871243772438,0.00048754440136512437,0.0,0.0,0.0,0.0,2021-01-24
2021-01-24,2.8574416014922758e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-24
2021-01-25,1.3650198733243357e-06,0.0,0.001802451333813987,0.0,0.003871567459549239,0.0,2021-01-25
2021-01-25,6.242690887336629e-05,9.286560026002368e-05,0.07690459024273011,6.68647304869542e-06,0.042654912989916624,0.2274052478134111,2021-01-25
2021-01-25,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-25
2021-01-25,3.48535074322147e-05,1.547760004333728e-05,0.041576544099975965,6.883134020715874e-06,0.02256555150718644,0.06788511749347259,2021-01-25
2021-01-25,0.0,0.0,0.3828406633020908,4.346207481652023e-05,0.079168110478911,0.29460699942627655,2021-01-25
2021-01-25,0.2918759204215254,0.6695764554748141,0.0,0.6137511644787806,0.22186260814935058,0.35068674410679623,2021-01-25
2021-01-25,3.1850463710901164e-06,0.0,0.003484739245373708,1.1799658321227212e-06,0.03890982727506017,0.0,2021-01-25
2021-01-25,0.0003632772889540499,0.0005030220014084617,0.4024273011295362,0.00011367004182782214,0.4587978393288128,0.21167334669338678,2021-01-25
2021-01-25,3.9312572351740864e-05,0.000193470000541716,0.04373948570055275,8.456421796879501e-06,0.01967188993333029,0.7523148148148149,2021-01-25
2021-01-25,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-25
2021-01-25,0.009167564470571127,0.013519683637855115,0.0,0.01946825626419278,0.20731163948383055,0.22543949335424504,2021-01-25
2021-01-25,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-25
2021-01-25,0.015738952143404254,0.04418080932370627,0.0,0.03289036760458873,0.12257948249696406,0.4291165808051899,2021-01-25
2021-01-25,0.000117118705131228,5.417160015168048e-05,0.1201634222542658,5.506507216572699e-05,0.12870942924262435,0.0707070707070707,2021-01-25
2021-01-25,0.0,0.0,0.0,0.0,,,2021-01-25
2021-01-25,0.01716130285140821,0.03523475649865732,0.0,0.036191518680924066,0.23265441740425796,0.31386180090464144,2021-01-25
2021-01-25,0.00028356012835190867,0.00048754440136512437,0.0,0.0,0.0,0.0,2021-01-25
2021-01-25,2.9211425289140783e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-25
2021-01-26,1.4560211982126247e-06,0.0,0.001802451333813987,1.9666097202045354e-07,0.004129671956852522,0.0,2021-01-26
2021-01-26,6.260891152314286e-05,9.286560026002368e-05,0.0776255707762557,5.8998291606136065e-06,0.042779271336826,0.22674418604651164,2021-01-26
2021-01-26,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-26
2021-01-26,3.48535074322147e-05,1.547760004333728e-05,0.041576544099975965,6.883134020715874e-06,0.02256555150718644,0.06788511749347259,2021-01-26
2021-01-26,0.0,0.0,0.3877673636145157,3.795556759994753e-05,0.0794633443963596,0.29351243212346384,2021-01-26
2021-01-26,0.29350666416352356,0.6813394315077504,0.0,0.6169764044199161,0.2231021796059491,0.35486486377550497,2021-01-26
2021-01-26,3.7310543204198506e-06,0.0,0.004085556356645037,1.3766268041431747e-06,0.04558008337935621,0.0,2021-01-26
2021-01-26,0.0003661893313504751,0.0005339772014951362,0.408675799086758,0.00010895017849933126,0.4624755775198254,0.22291252485089466,2021-01-26
2021-01-26,3.9312572351740864e-05,0.000193470000541716,0.04373948570055275,8.456421796879501e-06,0.01967188993333029,0.7523148148148149,2021-01-26
2021-01-26,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-26
2021-01-26,0.009217615199259685,0.013643504438201812,0.0,0.0195732732232517,0.2084434666616043,0.2262688689024691,2021-01-26
2021-01-26,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-26
2021-01-26,0.01583441253321207,0.04485408492559144,0.0,0.03307955545967241,0.12332295544706794,0.4330295054079838,2021-01-26
2021-01-26,0.00011939373825343522,6.191040017334912e-05,0.12256669069935111,5.585171605380881e-05,0.1312096124058455,0.07926829268292683,2021-01-26
2021-01-26,0.0,0.0,0.0,0.0,,,2021-01-26
2021-01-26,0.017213082605269648,0.03529666689883067,0.0,0.03630184548622754,0.23335639140776318,0.31346747589240403,2021-01-26
2021-01-26,0.00028410613630123837,0.00048754440136512437,0.0,0.0,0.0,0.0,2021-01-26
2021-01-26,3.266947563489577e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-26
2021-01-27,1.4560211982126247e-06,0.0,0.001802451333813987,1.9666097202045354e-07,0.004129671956852522,0.0,2021-01-27
2021-01-27,6.269991284803115e-05,9.286560026002368e-05,0.07786589762076424,5.703168188593153e-06,0.042841450510280696,0.22641509433962265,2021-01-27
2021-01-27,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-27
2021-01-27,3.494450875710299e-05,1.547760004333728e-05,0.04277817832251862,5.113185272531792e-06,0.022624469396239147,0.06770833333333334,2021-01-27
2021-01-27,0.0,0.0,0.3877673636145157,4.306875287247933e-05,0.08005381223125682,0.2913475177304965,2021-01-27
2021-01-27,0.2955918685220138,0.6934738699417269,0.0,0.6211743295286647,0.22468719859905725,0.358636974461358,2021-01-27
2021-01-27,3.7310543204198506e-06,0.0,0.004085556356645037,1.3766268041431747e-06,0.04558008337935621,0.0,2021-01-27
2021-01-27,0.00036919237507178864,0.0005417160015168048,0.4160057678442682,0.00010324701031073811,0.4662682450293069,0.22430367266453044,2021-01-27
2021-01-27,3.9312572351740864e-05,0.000193470000541716,0.045301610189858205,5.8998291606136065e-06,0.01967188993333029,0.7523148148148149,2021-01-27
2021-01-27,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-27
2021-01-27,0.009265572897475814,0.013767325238548511,0.0,0.01967376697995415,0.2095279628846712,0.22714058417961464,2021-01-27
2021-01-27,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-27
2021-01-27,0.015955444295313495,0.04556605452758496,0.0,0.033323021743033726,0.12426558559352947,0.43656605753655925,2021-01-27
2021-01-27,0.00011939373825343522,6.191040017334912e-05,0.12256669069935111,5.585171605380881e-05,0.1312096124058455,0.07926829268292683,2021-01-27
2021-01-27,0.0,0.0,0.0,0.0,,,2021-01-27
2021-01-27,0.01726195031673466,0.035675868099892434,0.0,0.03639781604057352,0.23401888708418198,0.31593819356947433,2021-01-27
2021-01-27,0.0002843791402759033,0.00048754440136512437,0.0,0.0,0.0,0.0,2021-01-27
2021-01-27,3.357948888377866e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-27
2021-01-28,1.4560211982126247e-06,0.0,0.001802451333813987,1.9666097202045354e-07,0.004129671956852522,0.0,2021-01-28
2021-01-28,6.279091417291944e-05,9.286560026002368e-05,0.07810622446527277,5.506507216572699e-06,0.042903629683735386,0.22608695652173913,2021-01-28
2021-01-28,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-28
2021-01-28,3.503551008199128e-05,1.547760004333728e-05,0.04277817832251862,5.309846244552245e-06,0.022683387285291855,0.06753246753246753,2021-01-28
2021-01-28,0.0,0.0,0.3877673636145157,4.8771921061072475e-05,0.08071241097018064,0.28897017445132245,2021-01-28
2021-01-28,0.29797446521023896,0.7018936843653023,0.0,0.6261093399605459,0.22649827336896025,0.36008889575698977,2021-01-28
2021-01-28,3.7310543204198506e-06,0.0,0.004085556356645037,1.3766268041431747e-06,0.04558008337935621,0.0,2021-01-28
2021-01-28,0.00037146740819399586,0.0005417160015168048,0.42417688055755826,9.479058851385861e-05,0.4691414779910355,0.2229299363057325,2021-01-28
2021-01-28,3.9312572351740864e-05,0.000193470000541716,0.045541937034366736,5.506507216572699e-06,0.01967188993333029,0.7523148148148149,2021-01-28
2021-01-28,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-28
2021-01-28,0.00931944568180968,0.013867929638830203,0.0,0.019787633682753995,0.21074622050147493,0.22747778537252222,2021-01-28
2021-01-28,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-28
2021-01-28,0.01606473688650433,0.04620063612936178,0.0,0.03354308537072462,0.12511678770322895,0.4396345159262008,2021-01-28
2021-01-28,0.0001262188376200569,6.191040017334912e-05,0.12629175678923335,6.450479882270876e-05,0.13871016189550892,0.07498197548666186,2021-01-28
2021-01-28,0.0,0.0,0.0,0.0,,,2021-01-28
2021-01-28,0.017326106250780904,0.03610924090110588,0.0,0.036525449011414794,0.23488864397780443,0.31859197243610626,2021-01-28
2021-01-28,0.00028483414690034473,0.00048754440136512437,0.0,0.0,0.0,0.0,2021-01-28
2021-01-28,3.5581518031321016e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-28
2021-01-29,1.4560211982126247e-06,0.0,0.001802451333813987,1.9666097202045354e-07,0.004129671956852522,0.0,2021-01-29
2021-01-29,6.279091417291944e-05,9.286560026002368e-05,0.07810622446527277,5.506507216572699e-06,0.042903629683735386,0.22608695652173913,2021-01-29
2021-01-29,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-29
2021-01-29,3.521751273176786e-05,1.547760004333728e-05,0.04289834174477289,5.506507216572699e-06,0.022801223063397266,0.06718346253229973,2021-01-29
2021-01-29,0.0,0.0,0.3877673636145157,4.8771921061072475e-05,0.08071241097018064,0.28897017445132245,2021-01-29
2021-01-29,0.3004050195966803,0.7105920955896579,0.0,0.6311409109296892,0.22834580205390945,0.3616018388988418,2021-01-29
2021-01-29,3.7310543204198506e-06,0.0,0.004085556356645037,1.3766268041431747e-06,0.04558008337935621,0.0,2021-01-29
2021-01-29,0.0003727414267424319,0.0005649324015818108,0.4305455419370343,8.653082768899956e-05,0.4707504884496035,0.231689453125,2021-01-29
2021-01-29,3.949457500151745e-05,0.000193470000541716,0.045662100456621,5.703168188593153e-06,0.01976296349783645,0.7488479262672811,2021-01-29
2021-01-29,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-29
2021-01-29,0.009380325568159946,0.014038183239306914,0.0,0.019914873331651227,0.21212293392316703,0.22877598734950863,2021-01-29
2021-01-29,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-29
2021-01-29,0.016169843416750304,0.04674235213087859,0.0,0.03375646252536681,0.12593538756726133,0.44189815857007786,2021-01-29
2021-01-29,0.00013058690121469478,6.191040017334912e-05,0.12629175678923335,7.394452547969053e-05,0.14351051356889352,0.07247386759581881,2021-01-29
2021-01-29,0.0,0.0,0.0,0.0,,,2021-01-29
2021-01-29,0.01737579297416991,0.03633366610173427,0.0,0.03662712273394937,0.23556224293371628,0.31965538912747465,2021-01-29
2021-01-29,0.00028528915352478613,0.000495283201386793,0.0,0.0,0.0,0.0,2021-01-29
2021-01-29,3.767454850375166e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-29
2021-01-30,1.4560211982126247e-06,0.0,0.001802451333813987,1.9666097202045354e-07,0.004129671956852522,0.0,2021-01-30
2021-01-30,6.288191549780773e-05,9.286560026002368e-05,0.07846671473203556,5.113185272531792e-06,0.04296580885719006,0.22575976845151954,2021-01-30
2021-01-30,1.0374151037264951e-05,7.73880002166864e-06,0.01141552511415525,3.5398974963681637e-06,0.014598589086681827,0.11403508771929824,2021-01-30
2021-01-30,3.549051670643273e-05,1.547760004333728e-05,0.04289834174477289,6.096490132634059e-06,0.022977976730555384,0.06666666666666667,2021-01-30
2021-01-30,0.0,0.0,0.3930545541937034,5.6245037997849714e-05,0.08264278658426766,0.2929376202253366,2021-01-30
2021-01-30,0.3023241465372494,0.7190892980134501,0.0,0.6350723604213501,0.22980458120838523,0.36360297935551644,2021-01-30
2021-01-30,3.7310543204198506e-06,0.0,0.004085556356645037,1.3766268041431747e-06,0.04558008337935621,0.0,2021-01-30
2021-01-30,0.0003738334426410914,0.000580410001625148,0.4405191059841384,7.217457673150644e-05,0.4721296402712332,0.23734177215189875,2021-01-30
2021-01-30,3.949457500151745e-05,0.000193470000541716,0.0460225907233838,5.113185272531792e-06,0.01976296349783645,0.7488479262672811,2021-01-30
2021-01-30,1.1830172235477576e-06,7.73880002166864e-06,0.0014419610670511895,0.0,0.0100694314244989,1.0,2021-01-30
2021-01-30,0.009421731170984118,0.014169742839675281,0.0,0.020001010837396187,0.21305926367932532,0.22990515193076672,2021-01-30
2021-01-30,3.6400529955315617e-07,0.0,0.0004806536890170632,0.0,0.0027359715022390713,0.0,2021-01-30
2021-01-30,0.01626029873368926,0.047206680132178706,0.0,0.033940143873233915,0.1266398795714589,0.4438051958227466,2021-01-30
2021-01-30,0.00013277093301201372,6.191040017334912e-05,0.13145878394616678,7.020796701130191e-05,0.1459106894055858,0.0712816997943797,2021-01-30
2021-01-30,0.0,0.0,0.0,0.0,,,2021-01-30
2021-01-30,0.01744286095061258,0.03652713610227598,0.0,0.03676714534602793,0.23647147815442515,0.32012187169039585,2021-01-30
2021-01-30,0.0002857441601492276,0.0005030220014084617,0.0,0.0,0.0,0.0,2021-01-30
2021-01-30,4.085959487484178e-05,0.00012382080034669825,0.0,0.0,0.0,0.0,2021-01-30
