,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
3148,3232,69,0.0,0.0,0.0,0.0
3149,822,17,0.0,0.0,0.0,0.0
3150,95,0,29.0,66.0,633.2489001466471,0.0
3151,2393,28,1820.0,545.0,3842.756893035505,1.170079398244881
3152,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3153,543,2,526.0,15.0,826.2325015216068,0.3683241252302026
3154,0,0,3956.0,13.0,2378.313069284864,2.120838471023428
3155,3863354,112183,0.0,3751171.0,6901.656388672531,2.903772214505841
3156,63,0,62.0,1.0,1808.7855297157623,0.0
3157,4283,94,4186.0,3.0,12712.59386779852,2.194723324772356
3158,1590,29,1548.0,13.0,1869.8842788597235,1.8238993710691824
3159,20,1,19.0,0.0,400.0800160032006,5.0
3160,120418,2146,0.0,118272.0,6399.766156462585,1.7821255958411533
3161,4,0,4.0,0.0,70.65889418830595,0.0
3162,226505,7660,0.0,218845.0,4145.937437080153,3.3818238007990997
3163,2393,17,2343.0,33.0,6180.587840281006,0.710405348934392
3164,0,0,0.0,0.0,,
3165,211573,5550,0.0,206023.0,6740.999171605175,2.623208065301338
3166,3232,69,0.0,0.0,0.0,0.0
3167,822,17,0.0,0.0,0.0,0.0
3168,95,0,29.0,66.0,633.2489001466471,0.0
3169,2422,30,1966.0,426.0,3889.326032148764,1.2386457473162675
3170,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3171,545,2,533.0,10.0,829.2757151552039,0.3669724770642202
3172,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3173,3865013,112186,0.0,3752827.0,6904.620095324525,2.902603432381728
3174,63,0,62.0,1.0,1808.7855297157623,0.0
3175,4286,94,4188.0,4.0,12721.498322994272,2.1931871208586093
3176,1590,29,1548.0,13.0,1869.8842788597235,1.8238993710691824
3177,20,1,19.0,0.0,400.0800160032006,5.0
3178,120501,2146,0.0,118355.0,6404.177295918367,1.7808980838333293
3179,4,0,4.0,0.0,70.65889418830595,0.0
3180,226644,7660,0.0,218984.0,4148.481686892537,3.37974973967985
3181,2396,17,2343.0,36.0,6188.336174389173,0.7095158597662772
3182,0,0,0.0,0.0,,
3183,211638,5551,0.0,206087.0,6743.07015866947,2.6228749090428
3184,3232,69,0.0,0.0,0.0,0.0
3185,822,17,0.0,0.0,0.0,0.0
3186,95,0,35.0,60.0,633.2489001466471,0.0
3187,2429,30,2016.0,383.0,3900.566858831275,1.2350761630300535
3188,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3189,545,2,533.0,10.0,829.2757151552039,0.3669724770642202
3190,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3191,3866919,112213,0.0,3754706.0,6908.025053057316,2.9018709727304866
3192,63,0,63.0,0.0,1808.7855297157623,0.0
3193,4286,94,4188.0,4.0,12721.498322994272,2.1931871208586093
3194,1590,29,1549.0,12.0,1869.8842788597235,1.8238993710691824
3195,20,1,19.0,0.0,400.0800160032006,5.0
3196,120600,2146,0.0,118454.0,6409.438775510204,1.779436152570481
3197,4,0,4.0,0.0,70.65889418830595,0.0
3198,226729,7660,0.0,219069.0,4150.037523108744,3.378482681968341
3199,2400,17,2343.0,40.0,6198.667286533395,0.7083333333333334
3200,0,0,0.0,0.0,,
3201,211692,5551,0.0,206141.0,6744.790670999809,2.6222058462294275
3202,3232,69,0.0,0.0,0.0,0.0
3203,822,17,0.0,0.0,0.0,0.0
3204,95,0,35.0,60.0,633.2489001466471,0.0
3205,2432,30,2062.0,340.0,3905.384355980923,1.2335526315789471
3206,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3207,545,2,536.0,7.0,829.2757151552039,0.3669724770642202
3208,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3209,3869113,112225,0.0,3756888.0,6911.944505977433,2.900535600795324
3210,63,0,63.0,0.0,1808.7855297157623,0.0
3211,4286,94,4188.0,4.0,12721.498322994272,2.1931871208586093
3212,1590,29,1549.0,12.0,1869.8842788597235,1.8238993710691824
3213,20,1,19.0,0.0,400.0800160032006,5.0
3214,120702,2146,0.0,118556.0,6414.859693877551,1.777932428625872
3215,4,0,4.0,0.0,70.65889418830595,0.0
3216,227012,7660,0.0,219352.0,4155.217542510936,3.3742709636494985
3217,2402,17,2358.0,27.0,6203.832842605507,0.7077435470441299
3218,0,0,0.0,0.0,,
3219,211726,5552,0.0,206174.0,6745.873956541133,2.622257068097446
3220,3232,69,0.0,0.0,0.0,0.0
3221,822,17,0.0,0.0,0.0,0.0
3222,95,0,35.0,60.0,633.2489001466471,0.0
3223,2432,30,2062.0,340.0,3905.384355980923,1.2335526315789471
3224,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3225,545,2,536.0,7.0,829.2757151552039,0.3669724770642202
3226,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3227,3871255,112238,0.0,3759017.0,6915.771063933173,2.899266516930556
3228,63,0,63.0,0.0,1808.7855297157623,0.0
3229,4286,94,4188.0,4.0,12721.498322994272,2.1931871208586093
3230,1590,29,1549.0,12.0,1869.8842788597235,1.8238993710691824
3231,20,1,19.0,0.0,400.0800160032006,5.0
3232,120767,2147,0.0,118620.0,6418.314200680272,1.7778035390462623
3233,4,0,4.0,0.0,70.65889418830595,0.0
3234,227248,7661,0.0,219587.0,4159.537276005345,3.371206787298458
3235,2402,17,2358.0,27.0,6203.832842605507,0.7077435470441299
3236,0,0,0.0,0.0,,
3237,211773,5552,0.0,206221.0,6747.371439495317,2.621675095503204
3238,3232,69,0.0,0.0,0.0,0.0
3239,822,17,0.0,0.0,0.0,0.0
3240,99,0,49.0,50.0,659.9120117317691,0.0
3241,2434,30,2095.0,309.0,3908.5960207473545,1.2325390304026294
3242,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3243,548,2,537.0,9.0,833.8405356055995,0.364963503649635
3244,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3245,3872997,112243,0.0,3760754.0,6918.883045239848,2.89809158127414
3246,63,0,63.0,0.0,1808.7855297157623,0.0
3247,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3248,1590,29,1550.0,11.0,1869.8842788597235,1.8238993710691824
3249,20,1,19.0,0.0,400.0800160032006,5.0
3250,120848,2147,0.0,118701.0,6422.619047619048,1.776611942274593
3251,4,0,4.0,0.0,70.65889418830595,0.0
3252,227472,7661,0.0,219811.0,4163.637362033936,3.3678870366462688
3253,2402,17,2358.0,27.0,6203.832842605507,0.7077435470441299
3254,0,0,0.0,0.0,,
3255,211773,5552,0.0,206221.0,6747.371439495317,2.621675095503204
3256,3232,69,0.0,0.0,0.0,0.0
3257,822,17,0.0,0.0,0.0,0.0
3258,99,0,49.0,50.0,659.9120117317691,0.0
3259,2434,30,2095.0,309.0,3908.5960207473545,1.2325390304026294
3260,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
3261,548,2,537.0,9.0,833.8405356055995,0.364963503649635
3262,0,0,3956.0,14.0,2378.8995829887567,2.120315581854044
3263,3874415,112245,0.0,3762170.0,6921.416219460781,2.897082527297669
3264,63,0,63.0,0.0,1808.7855297157623,0.0
3265,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3266,1590,29,1550.0,11.0,1869.8842788597235,1.8238993710691824
3267,20,1,19.0,0.0,400.0800160032006,5.0
3268,120946,2147,0.0,118799.0,6427.827380952381,1.7751723909844062
3269,4,0,4.0,0.0,70.65889418830595,0.0
3270,227672,7661,0.0,220011.0,4167.298153130892,3.364928493622404
3271,2402,17,2358.0,27.0,6203.832842605507,0.7077435470441299
3272,0,0,0.0,0.0,,
3273,211827,5552,0.0,206275.0,6749.091951825655,2.62100676495442
3274,3233,69,0.0,0.0,0.0,0.0
3275,822,17,0.0,0.0,0.0,0.0
3276,99,0,49.0,50.0,659.9120117317691,0.0
3277,2451,31,2170.0,250.0,3935.895171262024,1.2647898816809466
3278,219,1,193.0,25.0,724.2782022025995,0.45662100456621
3279,548,2,537.0,9.0,833.8405356055995,0.364963503649635
3280,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3281,3876424,112245,0.0,3764179.0,6925.005180680706,2.895581081945628
3282,63,0,63.0,0.0,1808.7855297157623,0.0
3283,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3284,1590,29,1550.0,11.0,1869.8842788597235,1.8238993710691824
3285,20,1,19.0,0.0,400.0800160032006,5.0
3286,121022,2147,0.0,118875.0,6431.866496598639,1.7740576093602816
3287,4,0,4.0,0.0,70.65889418830595,0.0
3288,227840,7661,0.0,220179.0,4170.373217652335,3.362447331460674
3289,2402,17,2358.0,27.0,6203.832842605507,0.7077435470441299
3290,0,0,0.0,0.0,,
3291,211931,5556,0.0,206375.0,6752.405531128528,2.621607976180927
3292,3233,69,0.0,0.0,0.0,0.0
3293,822,17,0.0,0.0,0.0,0.0
3294,109,0,89.0,20.0,726.5697906945741,0.0
3295,2455,31,2182.0,242.0,3942.318500794887,1.2627291242362526
3296,219,1,193.0,25.0,724.2782022025995,0.45662100456621
3297,548,2,537.0,9.0,833.8405356055995,0.364963503649635
3298,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3299,3878541,112263,0.0,3766278.0,6928.787077595878,2.894464696905357
3300,63,0,63.0,0.0,1808.7855297157623,0.0
3301,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3302,1590,29,1550.0,11.0,1869.8842788597235,1.8238993710691824
3303,20,1,19.0,0.0,400.0800160032006,5.0
3304,121111,2148,0.0,118963.0,6436.596513605442,1.773579608788632
3305,4,0,4.0,0.0,70.65889418830595,0.0
3306,228078,7661,0.0,220417.0,4174.729559057712,3.358938608721578
3307,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3308,0,0,0.0,0.0,,
3309,211961,5557,0.0,206404.0,6753.36137131205,2.6217087105646795
3310,3233,69,0.0,0.0,0.0,0.0
3311,822,17,0.0,0.0,0.0,0.0
3312,109,0,89.0,20.0,726.5697906945741,0.0
3313,2455,31,2182.0,242.0,3942.318500794887,1.2627291242362526
3314,219,1,193.0,25.0,724.2782022025995,0.45662100456621
3315,560,2,546.0,12.0,852.099817407182,0.3571428571428571
3316,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3317,3880345,112274,0.0,3768071.0,6932.009818283158,2.8934025196213224
3318,63,0,63.0,0.0,1808.7855297157623,0.0
3319,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3320,1590,29,1552.0,9.0,1869.8842788597235,1.8238993710691824
3321,20,1,19.0,0.0,400.0800160032006,5.0
3322,121224,2148,0.0,119076.0,6442.602040816327,1.771926351217581
3323,4,0,4.0,0.0,70.65889418830595,0.0
3324,228423,7661,0.0,220762.0,4181.044423699962,3.353865416354745
3325,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3326,0,0,0.0,0.0,,
3327,211983,5557,0.0,206426.0,6754.062320779965,2.6214366246349945
3328,3234,69,0.0,0.0,0.0,0.0
3329,822,17,0.0,0.0,0.0,0.0
3330,109,0,89.0,20.0,726.5697906945741,0.0
3331,2461,31,2222.0,208.0,3951.953495094182,1.259650548557497
3332,219,1,193.0,25.0,724.2782022025995,0.45662100456621
3333,561,2,546.0,13.0,853.6214242239805,0.35650623885918
3334,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3335,3882574,112282,0.0,3770292.0,6935.991796660069,2.8919474554767017
3336,63,0,63.0,0.0,1808.7855297157623,0.0
3337,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3338,1590,29,1555.0,6.0,1869.8842788597235,1.8238993710691824
3339,20,1,19.0,0.0,400.0800160032006,5.0
3340,121323,2149,0.0,119174.0,6447.863520408163,1.7713046990265655
3341,4,0,4.0,0.0,70.65889418830595,0.0
3342,228693,7662,0.0,221031.0,4185.986491680852,3.350343036297569
3343,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3344,0,0,0.0,0.0,,
3345,212041,5558,0.0,206483.0,6755.910278468107,2.6211911847237093
3346,3234,69,0.0,0.0,0.0,0.0
3347,822,17,0.0,0.0,0.0,0.0
3348,109,0,89.0,20.0,726.5697906945741,0.0
3349,2462,32,2234.0,196.0,3953.559327477398,1.2997562956945572
3350,219,1,193.0,25.0,724.2782022025995,0.45662100456621
3351,565,2,547.0,16.0,859.7078514911747,0.3539823008849557
3352,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3353,3884402,112297,0.0,3772105.0,6939.257411946292,2.890972664518245
3354,63,0,63.0,0.0,1808.7855297157623,0.0
3355,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3356,1590,29,1555.0,6.0,1869.8842788597235,1.8238993710691824
3357,20,1,19.0,0.0,400.0800160032006,5.0
3358,121419,2149,0.0,119270.0,6452.96556122449,1.7699042159793772
3359,4,0,4.0,0.0,70.65889418830595,0.0
3360,228908,7664,0.0,221244.0,4189.92184211008,3.348069966973631
3361,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3362,0,0,0.0,0.0,,
3363,212095,5558,0.0,206537.0,6757.630790798446,2.620523821872274
3364,3234,69,0.0,0.0,0.0,0.0
3365,822,17,0.0,0.0,0.0,0.0
3366,109,0,95.0,14.0,726.5697906945741,0.0
3367,2466,32,2250.0,184.0,3959.982657010261,1.29764801297648
3368,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3369,565,2,547.0,16.0,859.7078514911747,0.3539823008849557
3370,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3371,3886016,112304,0.0,3773712.0,6942.140728725267,2.8899520743095244
3372,63,0,63.0,0.0,1808.7855297157623,0.0
3373,4286,94,4189.0,3.0,12721.498322994272,2.1931871208586093
3374,1590,29,1557.0,4.0,1869.8842788597235,1.8238993710691824
3375,20,1,19.0,0.0,400.0800160032006,5.0
3376,121419,2149,0.0,119270.0,6452.96556122449,1.7699042159793772
3377,4,0,4.0,0.0,70.65889418830595,0.0
3378,229321,7664,0.0,221657.0,4197.481375725294,3.3420401969291955
3379,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3380,0,0,0.0,0.0,,
3381,212095,5558,0.0,206537.0,6757.630790798446,2.620523821872274
3382,3234,69,0.0,0.0,0.0,0.0
3383,822,17,0.0,0.0,0.0,0.0
3384,109,0,95.0,14.0,726.5697906945741,0.0
3385,2466,32,2250.0,184.0,3959.982657010261,1.29764801297648
3386,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3387,565,2,547.0,16.0,859.7078514911747,0.3539823008849557
3388,0,0,3956.0,15.0,2379.4860966926494,2.119792950456002
3389,3887487,112307,0.0,3775180.0,6944.7685843522,2.888935705765704
3390,63,0,63.0,0.0,1808.7855297157623,0.0
3391,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3392,1590,29,1558.0,3.0,1869.8842788597235,1.8238993710691824
3393,20,1,19.0,0.0,400.0800160032006,5.0
3394,121528,2149,0.0,119379.0,6458.758503401361,1.768316766506484
3395,4,0,4.0,0.0,70.65889418830595,0.0
3396,229613,7664,0.0,221949.0,4202.82613072685,3.3377901077029613
3397,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3398,0,0,0.0,0.0,,
3399,212149,5559,0.0,206590.0,6759.351303128784,2.620328165581737
3400,3235,69,0.0,0.0,0.0,0.0
3401,822,17,0.0,0.0,0.0,0.0
3402,109,0,95.0,14.0,726.5697906945741,0.0
3403,2477,32,2284.0,161.0,3977.646813225636,1.2918853451756156
3404,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3405,565,2,547.0,16.0,859.7078514911747,0.3539823008849557
3406,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3407,3889132,112310,0.0,3776822.0,6947.707280821477,2.8877909003859985
3408,63,0,63.0,0.0,1808.7855297157623,0.0
3409,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3410,1591,29,1558.0,4.0,1871.0603067080629,1.8227529855436837
3411,20,1,19.0,0.0,400.0800160032006,5.0
3412,121610,2150,0.0,119460.0,6463.116496598639,1.7679467149083137
3413,4,0,4.0,0.0,70.65889418830595,0.0
3414,229774,7664,0.0,222110.0,4205.7730675599,3.3354513565503496
3415,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3416,0,0,0.0,0.0,,
3417,212240,5560,0.0,206680.0,6762.250685018798,2.6196758386732
3418,3235,69,0.0,0.0,0.0,0.0
3419,822,17,0.0,0.0,0.0,0.0
3420,109,0,95.0,14.0,726.5697906945741,0.0
3421,2479,32,2311.0,136.0,3980.858477992067,1.290843081887858
3422,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3423,565,2,547.0,16.0,859.7078514911747,0.3539823008849557
3424,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3425,3886364,112315,0.0,3774049.0,6942.762410409952,2.889976337779992
3426,63,0,63.0,0.0,1808.7855297157623,0.0
3427,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3428,1591,29,1558.0,4.0,1871.0603067080629,1.8227529855436837
3429,20,1,19.0,0.0,400.0800160032006,5.0
3430,121714,2152,0.0,119562.0,6468.643707482993,1.7680792677917083
3431,4,0,4.0,0.0,70.65889418830595,0.0
3432,230042,7664,0.0,222378.0,4210.678527629821,3.3315655402057014
3433,2404,17,2365.0,22.0,6208.998398677618,0.7071547420965059
3434,0,0,0.0,0.0,,
3435,212272,5560,0.0,206712.0,6763.270247881221,2.6192809225898848
3436,3235,69,0.0,0.0,0.0,0.0
3437,822,17,0.0,0.0,0.0,0.0
3438,109,0,95.0,14.0,726.5697906945741,0.0
3439,2479,32,2311.0,136.0,3980.858477992067,1.290843081887858
3440,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3441,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3442,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3443,3887954,112318,0.0,3775636.0,6945.602852589983,2.888871627596417
3444,63,0,63.0,0.0,1808.7855297157623,0.0
3445,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3446,1591,29,1558.0,4.0,1871.0603067080629,1.8227529855436837
3447,20,1,19.0,0.0,400.0800160032006,5.0
3448,121821,2152,0.0,119669.0,6474.330357142857,1.7665262967797013
3449,4,0,4.0,0.0,70.65889418830595,0.0
3450,230436,7664,0.0,222772.0,4217.890286090824,3.325869221822979
3451,2406,17,2379.0,10.0,6214.163954749729,0.7065669160432253
3452,0,0,0.0,0.0,,
3453,212316,5560,0.0,206756.0,6764.672146817053,2.6187381073494227
3454,3235,69,0.0,0.0,0.0,0.0
3455,822,17,0.0,0.0,0.0,0.0
3456,109,0,107.0,2.0,726.5697906945741,0.0
3457,2483,32,2366.0,85.0,3987.28180752493,1.288763592428514
3458,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3459,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3460,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3461,3890081,112324,0.0,3777757.0,6949.402613921382,2.887446302532004
3462,63,0,63.0,0.0,1808.7855297157623,0.0
3463,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3464,1591,29,1558.0,4.0,1871.0603067080629,1.8227529855436837
3465,20,1,19.0,0.0,400.0800160032006,5.0
3466,121911,2152,0.0,119759.0,6479.113520408163,1.7652221702717557
3467,4,0,4.0,0.0,70.65889418830595,0.0
3468,230868,7664,0.0,223204.0,4225.797594860249,3.3196458582393404
3469,2407,17,2379.0,11.0,6216.746732785785,0.7062733693394266
3470,0,0,0.0,0.0,,
3471,212361,5561,0.0,206800.0,6766.105907092334,2.618654084318684
3472,3235,69,0.0,0.0,0.0,0.0
3473,822,17,0.0,0.0,0.0,0.0
3474,109,0,107.0,2.0,726.5697906945741,0.0
3475,2488,32,2383.0,73.0,3995.3109694410095,1.2861736334405145
3476,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3477,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3478,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3479,3892258,112330,0.0,3779928.0,6953.291697333914,2.8859854613954163
3480,63,0,63.0,0.0,1808.7855297157623,0.0
3481,4286,94,4192.0,0.0,12721.498322994272,2.1931871208586093
3482,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3483,20,1,19.0,0.0,400.0800160032006,5.0
3484,121995,2152,0.0,119843.0,6483.577806122449,1.7640067215869504
3485,4,0,4.0,0.0,70.65889418830595,0.0
3486,231282,7664,0.0,223618.0,4233.375432430948,3.313703617229184
3487,2408,17,2379.0,12.0,6219.32951082184,0.7059800664451827
3488,0,0,0.0,0.0,,
3489,212388,5564,0.0,206824.0,6766.966163257504,2.619733694935684
3490,3236,69,0.0,0.0,0.0,0.0
3491,822,17,0.0,0.0,0.0,0.0
3492,109,0,107.0,2.0,726.5697906945741,0.0
3493,2488,32,2383.0,73.0,3995.3109694410095,1.2861736334405145
3494,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3495,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3496,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3497,3894329,112336,0.0,3781993.0,6956.991417934445,2.884604767599245
3498,63,0,63.0,0.0,1808.7855297157623,0.0
3499,4287,94,4192.0,1.0,12724.466474726189,2.1926755306741312
3500,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3501,20,1,19.0,0.0,400.0800160032006,5.0
3502,122077,2152,0.0,119925.0,6487.935799319728,1.762821825569108
3503,4,0,4.0,0.0,70.65889418830595,0.0
3504,231652,7664,0.0,223988.0,4240.147895960317,3.308410892200369
3505,2408,17,2379.0,12.0,6219.32951082184,0.7059800664451827
3506,0,0,0.0,0.0,,
3507,212388,5564,0.0,206824.0,6766.966163257504,2.619733694935684
3508,3236,69,0.0,0.0,0.0,0.0
3509,822,17,0.0,0.0,0.0,0.0
3510,109,0,107.0,2.0,726.5697906945741,0.0
3511,2488,32,2383.0,73.0,3995.3109694410095,1.2861736334405145
3512,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3513,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3514,0,0,3956.0,17.0,2380.6591241004344,2.118748460211875
3515,3895920,112339,0.0,3783581.0,6959.833646556098,2.8835037680445184
3516,63,0,63.0,0.0,1808.7855297157623,0.0
3517,4288,94,4192.0,2.0,12727.434626458104,2.192164179104477
3518,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3519,20,1,19.0,0.0,400.0800160032006,5.0
3520,122154,2152,0.0,120002.0,6492.02806122449,1.761710627568479
3521,4,0,4.0,0.0,70.65889418830595,0.0
3522,232030,7664,0.0,224366.0,4247.066791133564,3.30302116105676
3523,2408,17,2379.0,12.0,6219.32951082184,0.7059800664451827
3524,0,0,0.0,0.0,,
3525,212434,5566,0.0,206868.0,6768.431784872236,2.620107892333619
3526,3238,69,0.0,0.0,0.0,0.0
3527,822,17,0.0,0.0,0.0,0.0
3528,109,0,107.0,2.0,726.5697906945741,0.0
3529,2490,32,2401.0,57.0,3998.5226342074416,1.285140562248996
3530,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3531,574,2,554.0,18.0,873.4023128423615,0.3484320557491289
3532,0,0,3956.0,23.0,2384.1782063237906,2.1156211562115623
3533,3897815,112342,0.0,3785473.0,6963.21895343104,2.882178861746902
3534,63,0,63.0,0.0,1808.7855297157623,0.0
3535,4287,94,4192.0,1.0,12724.466474726189,2.1926755306741312
3536,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3537,20,1,19.0,0.0,400.0800160032006,5.0
3538,122207,2152,0.0,120055.0,6494.84481292517,1.760946590620832
3539,4,0,4.0,0.0,70.65889418830595,0.0
3540,232343,7664,0.0,224679.0,4252.795929200301,3.298571508502516
3541,2409,17,2379.0,13.0,6221.912288857896,0.70568700705687
3542,0,0,0.0,0.0,,
3543,212535,5566,0.0,206969.0,6771.6497801567575,2.618862775542852
3544,3240,69,0.0,0.0,0.0,0.0
3545,822,17,0.0,0.0,0.0,0.0
3546,109,0,107.0,2.0,726.5697906945741,0.0
3547,2490,32,2401.0,57.0,3998.5226342074416,1.285140562248996
3548,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3549,578,2,562.0,14.0,879.4887401095557,0.3460207612456747
3550,0,0,3956.0,23.0,2384.1782063237906,2.1156211562115623
3551,3899813,112355,0.0,3787458.0,6966.788263793116,2.881035577859759
3552,63,0,63.0,0.0,1808.7855297157623,0.0
3553,4290,94,4192.0,4.0,12733.370929921935,2.191142191142191
3554,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3555,20,1,19.0,0.0,400.0800160032006,5.0
3556,122282,2152,0.0,120130.0,6498.830782312925,1.7598665380023224
3557,4,0,4.0,0.0,70.65889418830595,0.0
3558,232661,7666,0.0,224995.0,4258.61658704446,3.29492265570938
3559,2409,17,2379.0,13.0,6221.912288857896,0.70568700705687
3560,0,0,0.0,0.0,,
3561,212554,5566,0.0,206988.0,6772.255145606321,2.6186286778889127
3562,3241,69,0.0,0.0,0.0,0.0
3563,822,17,0.0,0.0,0.0,0.0
3564,109,0,107.0,2.0,726.5697906945741,0.0
3565,2491,32,2423.0,36.0,4000.128466590658,1.2846246487354476
3566,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3567,581,2,564.0,15.0,884.0535605599513,0.3442340791738382
3568,0,0,3956.0,23.0,2384.1782063237906,2.1156211562115623
3569,3902160,112363,0.0,3789797.0,6970.981042281501,2.879507759804826
3570,63,0,63.0,0.0,1808.7855297157623,0.0
3571,4290,94,4192.0,4.0,12733.370929921935,2.191142191142191
3572,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3573,20,1,19.0,0.0,400.0800160032006,5.0
3574,122348,2152,0.0,120196.0,6502.338435374149,1.7589171870402458
3575,4,0,4.0,0.0,70.65889418830595,0.0
3576,233207,7666,0.0,225541.0,4268.610546739151,3.28720835995489
3577,2409,17,2379.0,13.0,6221.912288857896,0.70568700705687
3578,0,0,0.0,0.0,,
3579,212582,5567,0.0,207015.0,6773.147263110941,2.618754174859584
3580,3241,69,0.0,0.0,0.0,0.0
3581,822,17,0.0,0.0,0.0,0.0
3582,109,0,109.0,0.0,726.5697906945741,0.0
3583,2491,32,2423.0,36.0,4000.128466590658,1.2846246487354476
3584,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3585,581,2,564.0,15.0,884.0535605599513,0.3442340791738382
3586,0,0,3956.0,23.0,2384.1782063237906,2.1156211562115623
3587,3904934,112371,0.0,3792563.0,6975.936631342761,2.87766707452674
3588,63,0,63.0,0.0,1808.7855297157623,0.0
3589,4292,94,4192.0,6.0,12739.30723338577,2.190121155638397
3590,1591,29,1561.0,1.0,1871.0603067080629,1.8227529855436837
3591,20,1,19.0,0.0,400.0800160032006,5.0
3592,122432,2152,0.0,120280.0,6506.802721088436,1.757710402509148
3593,4,0,4.0,0.0,70.65889418830595,0.0
3594,233671,7666,0.0,226005.0,4277.103582084088,3.2806809574144844
3595,2411,17,2380.0,14.0,6227.077844930007,0.7051016175860638
3596,0,0,0.0,0.0,,
3597,212640,5569,0.0,207071.0,6774.995220799083,2.61898043641836
3598,3241,69,0.0,0.0,0.0,0.0
3599,822,17,0.0,0.0,0.0,0.0
3600,109,0,109.0,0.0,726.5697906945741,0.0
3601,2491,32,2423.0,36.0,4000.128466590658,1.2846246487354476
3602,248,1,209.0,38.0,820.1871878823957,0.4032258064516129
3603,581,2,564.0,15.0,884.0535605599513,0.3442340791738382
3604,0,0,3956.0,23.0,2384.1782063237906,2.1156211562115623
3605,3908214,112379,0.0,3795835.0,6981.796159865088,2.875456666395443
3606,63,0,63.0,0.0,1808.7855297157623,0.0
3607,4293,94,4192.0,7.0,12742.275385117688,2.1896109946424414
